0.758314,-2.38856,-0.55258,-133.232,0,0,0,0
0.75538,-2.556,-0.613005,-100.297,0,0,0,0
0.752284,-2.72596,-0.358488,194.67,0,0,0,0
0.749047,-2.87606,-0.639555,-274.244,0,0,0,0
0.745616,-3.0375,-0.767729,-63.8187,0,0,0,0
0.742071,-3.20472,-0.915129,-81.4693,0,0,0,0
0.738293,-3.3595,-0.747587,223.752,0,0,0,0
0.734401,-3.53045,-0.412504,377.727,0,0,0,0
0.730348,-3.67905,-0.23123,35.1707,0,0,0,0
0.726163,-3.83319,0.137728,462.658,0,0,0,0
0.722013,-3.92234,0.0306109,-64.1585,0,0,0,0
0.717726,-4.0186,0.0370196,-153.085,0,0,0,0
0.713424,-4.11175,0.0699786,197.954,0,0,0,0
0.784004,0.000220429,0.0773028,-18.8018,0,0,0,0
0.784006,0.000655579,0.0635699,-20.5347,0,0,0,0
0.784003,-0.000308933,0.0837115,16.5048,0,0,0,0
0.784002,-0.000714581,0.0974444,32.4006,0,0,0,0
0.783999,-0.00419245,0.0699786,14.0622,0,0,0,0
0.783981,-0.00917225,-0.0234052,-51.645,0,0,0,0
0.783932,-0.0282503,-0.0902387,-56.9495,0,0,0,0
0.783835,-0.0565521,-0.164396,-87.9969,0,0,0,0
0.783669,-0.0987162,-0.170805,-8.31542,0,0,0,0
0.78344,-0.151042,-0.217497,-21.9887,0,0,0,0
0.783112,-0.216391,-0.237639,3.44873,0,0,0,0
0.782678,-0.29195,-0.291655,-38.865,0,0,0,0
0.782146,-0.376023,-0.385039,-70.5065,0,0,0,0
0.781474,-0.475938,-0.452788,-65.3114,0,0,0,0
0.780688,-0.587772,-0.620329,-150.504,0,0,0,0
0.779718,-0.716727,-0.693571,-117.293,0,0,0,0
0.778567,-0.858325,-0.633146,34.9185,0,0,0,0
0.777274,-1.00249,-0.626738,-17.1468,0,0,0,0
0.775803,-1.1535,-0.693571,-41.174,0,0,0,0
0.774154,-1.30192,-0.620329,80.1215,0,0,0,0
0.772367,-1.45875,-0.586455,33.7026,0,0,0,0
0.770411,-1.59901,-0.67343,-59.0085,0,0,0,0
0.768307,-1.7615,-0.633146,-30.7902,0,0,0,0
0.76601,-1.92447,-0.580046,83.6791,0,0,0,0
0.763525,-2.08876,-0.392363,162.951,0,0,0,0
0.760956,-2.23608,-0.485747,-25.8719,0,0,0,0
0.758209,-2.37334,-0.492155,-45.1103,0,0,0,0
0.755326,-2.59486,-0.592863,-16.198,0,0,0,0
0.752205,-2.74779,-0.459196,95.0299,0,0,0,0
0.748951,-2.8944,-0.713713,-255.616,0,0,0,0
0.74558,-3.04274,-0.901396,-126.262,0,0,0,0
